,country_code,Indicator,Year,value
713,AGO,Exports,2015,34572954933.6294
714,AGO,Exports,2016,28213078498.0573
715,AGO,Exports,2017,27037457233.4846
716,AGO,Exports,2018,27371154321.8075
717,AGO,Exports,2019,27596078456.3822
718,AGO,Exports,2020,25872144520.3599
719,AGO,GDP,1980,29612271580.7811
720,AGO,GDP,1981,28309331270.146
721,AGO,GDP,1982,28309331270.146
722,AGO,GDP,1983,29498323587.8461
723,AGO,GDP,1984,31268223641.5706
724,AGO,GDP,1985,32362611309.4121
725,AGO,GDP,1986,33301127601.3525
726,AGO,GDP,1987,34660728934.432
727,AGO,GDP,1988,36785047049.076
728,AGO,GDP,1989,36800357523.3979
729,AGO,GDP,1990,35530708872.9213
730,AGO,GDP,1991,35882945860.208
731,AGO,GDP,1992,33787998745.5715
732,AGO,GDP,1993,25684481961.1038
733,AGO,GDP,1994,26028490521.3401
734,AGO,GDP,1995,29932764107.0538
735,AGO,GDP,1996,33986968355.6358
736,AGO,GDP,1997,36459274698.2462
737,AGO,GDP,1998,38169632669.2898
738,AGO,GDP,1999,39002299281.5232
739,AGO,GDP,2000,40193672967.3138
740,AGO,GDP,2001,41884218272.0008
741,AGO,GDP,2002,47607984243.6713
742,AGO,GDP,2003,49031391565.5298
743,AGO,GDP,2004,54401732106.9773
744,AGO,GDP,2005,62577722356.6046
745,AGO,GDP,2006,69803999474.4559
746,AGO,GDP,2007,79583552534.9145
747,AGO,GDP,2008,88469962099.1788
748,AGO,GDP,2009,89229664824.2972
749,AGO,GDP,2010,93159279071.8947
750,AGO,GDP,2011,96393747204.0151
751,AGO,GDP,2012,104627881965.967
752,AGO,GDP,2013,109811717090.514
753,AGO,GDP,2014,115107527232.243
754,AGO,GDP,2015,116193649124.151
755,AGO,GDP,2016,113195795293.516
756,AGO,GDP,2017,113029156434.079
757,AGO,GDP,2018,110764470655.247
758,AGO,GDP,2019,110072586683.261
759,AGO,GDP,2020,104128680882.974
760,AGO,Imports,2000,5515084821.8643
761,AGO,Imports,2001,14139174160.7319
762,AGO,Imports,2002,29506251261.5555
763,AGO,Imports,2003,32365407008.8002
764,AGO,Imports,2004,34673060526.8548
765,AGO,Imports,2005,38816491258.2274
766,AGO,Imports,2006,41281338452.2603
767,AGO,Imports,2007,44418720177.1705
768,AGO,Imports,2008,52489601632.4445
769,AGO,Imports,2009,52240572797.0489
770,AGO,Imports,2010,46108449986.0982
771,AGO,Imports,2011,51157344535.9981
772,AGO,Imports,2012,51111580145.0405
773,AGO,Imports,2013,53349577142.8115
774,AGO,Imports,2014,50597548667.0016
775,AGO,Imports,2015,38499512246.7219
776,AGO,Imports,2016,28975155992.2979
777,AGO,Imports,2017,29398187273.0747
778,AGO,Imports,2018,24427059864.2544
779,AGO,Imports,2019,24422645335.3632
780,AGO,Imports,2020,18687988367.0812
781,AGO,Investment,2015,32777768687.8387
782,AGO,Population,1960,5454938.0
783,AGO,Population,1961,5531451.0
784,AGO,Population,1962,5608499.0
785,AGO,Population,1963,5679409.0
786,AGO,Population,1964,5734995.0
787,AGO,Population,1965,5770573.0
788,AGO,Population,1966,5781305.0
789,AGO,Population,1967,5774440.0
790,AGO,Population,1968,5771973.0
791,AGO,Population,1969,5803677.0
792,AGO,Population,1970,5890360.0
793,AGO,Population,1971,6041239.0
794,AGO,Population,1972,6248965.0
795,AGO,Population,1973,6497283.0
796,AGO,Population,1974,6761623.0
797,AGO,Population,1975,7023994.0
798,AGO,Population,1976,7279630.0
799,AGO,Population,1977,7533814.0
800,AGO,Population,1978,7790774.0
801,AGO,Population,1979,8058112.0
802,AGO,Population,1980,8341290.0
803,AGO,Population,1981,8640478.0
804,AGO,Population,1982,8952971.0
805,AGO,Population,1983,9278104.0
806,AGO,Population,1984,9614756.0
807,AGO,Population,1985,9961993.0
808,AGO,Population,1986,10320116.0
809,AGO,Population,1987,10689247.0
810,AGO,Population,1988,11068051.0
811,AGO,Population,1989,11454784.0
812,AGO,Population,1990,11848385.0
813,AGO,Population,1991,12248901.0
814,AGO,Population,1992,12657361.0
815,AGO,Population,1993,13075044.0
816,AGO,Population,1994,13503753.0
817,AGO,Population,1995,13945205.0
818,AGO,Population,1996,14400722.0
819,AGO,Population,1997,14871572.0
820,AGO,Population,1998,15359600.0
821,AGO,Population,1999,15866871.0
822,AGO,Population,2000,16395477.0
823,AGO,Population,2001,16945753.0
824,AGO,Population,2002,17519418.0
825,AGO,Population,2003,18121477.0
826,AGO,Population,2004,18758138.0
827,AGO,Population,2005,19433604.0
828,AGO,Population,2006,20149905.0
829,AGO,Population,2007,20905360.0
830,AGO,Population,2008,21695636.0
831,AGO,Population,2009,22514275.0
832,AGO,Population,2010,23356247.0
833,AGO,Population,2011,24220660.0
834,AGO,Population,2012,25107925.0
835,AGO,Population,2013,26015786.0
836,AGO,Population,2014,26941773.0
837,AGO,Population,2015,27884380.0
838,AGO,Population,2016,28842482.0
839,AGO,Population,2017,29816769.0
840,AGO,Population,2018,30809787.0
841,AGO,Population,2019,31825299.0
842,AGO,Population,2020,32866268.0
843,ALB,Consumption,1996,6537439943.76227
844,ALB,Consumption,1997,5396641659.16224
845,ALB,Consumption,1998,5086632889.11871
846,ALB,Consumption,1999,5219375643.58868
847,ALB,Consumption,2000,5447223434.54135
848,ALB,Consumption,2001,5697235727.66418
849,ALB,Consumption,2002,6093294906.67845
850,ALB,Consumption,2003,6642585174.86737
851,ALB,Consumption,2004,6892632507.85034
852,ALB,Consumption,2005,7264758737.62942
853,ALB,Consumption,2006,7682641512.253
854,ALB,Consumption,2007,8575194794.74863
855,ALB,Consumption,2008,9387697973.09682
856,ALB,Consumption,2009,9486234250.8006
857,ALB,Consumption,2010,9671013137.4998
858,ALB,Consumption,2011,9828774407.40865
859,ALB,Consumption,2012,9841136455.66557
860,ALB,Consumption,2013,10034740352.5096
861,ALB,Consumption,2014,10360619122.5786
862,ALB,Consumption,2015,10453742764.6658
863,ALB,Consumption,2016,10708589436.3128
864,ALB,Consumption,2017,10979644763.2135
865,ALB,Consumption,2018,11298029405.7
866,ALB,Consumption,2019,11651088343.0557
867,ALB,Consumption,2020,11431726155.5305
868,ALB,Exports,1996,326109796.874134
869,ALB,Exports,1997,266515064.093901
870,ALB,Exports,1998,356686380.777281
871,ALB,Exports,1999,617412664.583297
872,ALB,Exports,2000,857470736.114334
873,ALB,Exports,2001,990002860.654193
874,ALB,Exports,2002,1025171413.71591
875,ALB,Exports,2003,1145867419.59002
876,ALB,Exports,2004,1357667967.15622
877,ALB,Exports,2005,1687131306.95334
878,ALB,Exports,2006,1972719243.88982
879,ALB,Exports,2007,2349749309.47122
880,ALB,Exports,2008,2241060080.86624
881,ALB,Exports,2009,2346648431.46646
882,ALB,Exports,2010,2797054267.84106
883,ALB,Exports,2011,2983732330.75573
884,ALB,Exports,2012,2992492280.85386
885,ALB,Exports,2013,3040042848.98365
886,ALB,Exports,2014,3075088502.14605
887,ALB,Exports,2015,3104896964.71229
888,ALB,Exports,2016,3457010821.54338
889,ALB,Exports,2017,3914838502.0464
890,ALB,Exports,2018,4072440421.48955
891,ALB,Exports,2019,4179781403.15124
892,ALB,Exports,2020,3110723244.22389
893,ALB,GDP,1980,4650625160.56601
894,ALB,GDP,1981,4917833121.09044
895,ALB,GDP,1982,5062840191.20539
896,ALB,GDP,1983,5118781449.61318
897,ALB,GDP,1984,5054714952.74037
898,ALB,GDP,1985,5144721429.23007
899,ALB,GDP,1986,5434741887.0394
900,ALB,GDP,1987,5391924672.26345
901,ALB,GDP,1988,5315357203.75915
902,ALB,GDP,1989,5838204918.06266
903,ALB,GDP,1990,5279159422.75171
904,ALB,GDP,1991,3800881722.94428
905,ALB,GDP,1992,3527708137.71626
906,ALB,GDP,1993,3864936281.97555
907,ALB,GDP,1994,4185836785.30012
908,ALB,GDP,1995,4743487914.07233
909,ALB,GDP,1996,5175145287.86025
910,ALB,GDP,1997,4610020246.04493
911,ALB,GDP,1998,5017058469.28803
912,ALB,GDP,1999,5663797625.16614
913,ALB,GDP,2000,6057217275.17097
914,ALB,GDP,2001,6559561240.86077
915,ALB,GDP,2002,6857137321.17618
916,ALB,GDP,2003,7236243584.07859
917,ALB,GDP,2004,7635298386.90052
918,ALB,GDP,2005,8057257367.83525
919,ALB,GDP,2006,8532849798.07516
920,ALB,GDP,2007,9043392346.22084
921,ALB,GDP,2008,9721650518.69391
922,ALB,GDP,2009,10047742806.9025
923,ALB,GDP,2010,10420206418.2643
924,ALB,GDP,2011,10685442992.7045
925,ALB,GDP,2012,10836881664.2072
926,ALB,GDP,2013,10945469119.3118
927,ALB,GDP,2014,11139690870.7706
928,ALB,GDP,2015,11386850129.8411
929,ALB,GDP,2016,11764322012.1672
930,ALB,GDP,2017,12211628287.1601
931,ALB,GDP,2018,12702457551.515
932,ALB,GDP,2019,12970913827.5704
933,ALB,GDP,2020,12457862570.9615
934,ALB,Imports,1996,1227048505.47614
935,ALB,Imports,1997,1120407419.19345
936,ALB,Imports,1998,1333014464.87244
937,ALB,Imports,1999,1538629121.6977
938,ALB,Imports,2000,2300872129.7111
939,ALB,Imports,2001,2651107711.46209
940,ALB,Imports,2002,2911350528.50968
941,ALB,Imports,2003,3060633195.42537
942,ALB,Imports,2004,3312101590.71962
943,ALB,Imports,2005,3848503241.66053
944,ALB,Imports,2006,4183558823.22671
945,ALB,Imports,2007,4994570118.32032
946,ALB,Imports,2008,5175492730.60324
947,ALB,Imports,2009,5116479392.16449
948,ALB,Imports,2010,5087164545.17695
949,ALB,Imports,2011,5401870344.80725
950,ALB,Imports,2012,5040261182.90304
951,ALB,Imports,2013,5007820581.75114
952,ALB,Imports,2014,5221093227.56102
953,ALB,Imports,2015,5070976018.90098
954,ALB,Imports,2016,5421893718.48744
955,ALB,Imports,2017,5874936823.41274
956,ALB,Imports,2018,6015756951.17272
957,ALB,Imports,2019,6153496253.89482
958,ALB,Imports,2020,4929187052.54492
959,ALB,Investment,1996,926558222.776323
960,ALB,Investment,1997,735513999.879491
961,ALB,Investment,1998,829729773.024176
962,ALB,Investment,1999,1138969831.07571
963,ALB,Investment,2000,1624459494.88784
964,ALB,Investment,2001,1993417168.86595
965,ALB,Investment,2002,2096500000.78143
966,ALB,Investment,2003,2261813219.66597
967,ALB,Investment,2004,2528662676.83049
968,ALB,Investment,2005,2707146138.12901
969,ALB,Investment,2006,2912069182.42664
970,ALB,Investment,2007,3047087610.70677
971,ALB,Investment,2008,3181667356.08604
972,ALB,Investment,2009,3212731898.95097
973,ALB,Investment,2010,2940641964.72479
974,ALB,Investment,2011,3115413304.48038
975,ALB,Investment,2012,2870596221.00203
976,ALB,Investment,2013,2813877137.9955
977,ALB,Investment,2014,2685911879.18868
978,ALB,Investment,2015,2779927549.40589
979,ALB,Investment,2016,2847411713.24299
980,ALB,Investment,2017,3019234086.51278
981,ALB,Investment,2018,3090075098.05761
982,ALB,Investment,2019,2976388767.97048
983,ALB,Investment,2020,2916103302.38026
984,ALB,Population,1960,1608800.0
985,ALB,Population,1961,1659800.0
986,ALB,Population,1962,1711319.0
987,ALB,Population,1963,1762621.0
988,ALB,Population,1964,1814135.0
989,ALB,Population,1965,1864791.0
990,ALB,Population,1966,1914573.0
991,ALB,Population,1967,1965598.0
992,ALB,Population,1968,2022272.0
993,ALB,Population,1969,2081695.0
994,ALB,Population,1970,2135479.0
995,ALB,Population,1971,2187853.0
996,ALB,Population,1972,2243126.0
997,ALB,Population,1973,2296752.0
998,ALB,Population,1974,2350124.0
999,ALB,Population,1975,2404831.0
1000,ALB,Population,1976,2458526.0
1001,ALB,Population,1977,2513546.0
1002,ALB,Population,1978,2566266.0
1003,ALB,Population,1979,2617832.0
1004,ALB,Population,1980,2671997.0
1005,ALB,Population,1981,2726056.0
1006,ALB,Population,1982,2784278.0
1007,ALB,Population,1983,2843960.0
1008,ALB,Population,1984,2904429.0
1009,ALB,Population,1985,2964762.0
1010,ALB,Population,1986,3022635.0
1011,ALB,Population,1987,3083605.0
1012,ALB,Population,1988,3142336.0
1013,ALB,Population,1989,3227943.0
1014,ALB,Population,1990,3286542.0
1015,ALB,Population,1991,3266790.0
1016,ALB,Population,1992,3247039.0
1017,ALB,Population,1993,3227287.0
1018,ALB,Population,1994,3207536.0
1019,ALB,Population,1995,3187784.0
1020,ALB,Population,1996,3168033.0
1021,ALB,Population,1997,3148281.0
1022,ALB,Population,1998,3128530.0
1023,ALB,Population,1999,3108778.0
1024,ALB,Population,2000,3089027.0
1025,ALB,Population,2001,3060173.0
1026,ALB,Population,2002,3051010.0
1027,ALB,Population,2003,3039616.0
1028,ALB,Population,2004,3026939.0
1029,ALB,Population,2005,3011487.0
1030,ALB,Population,2006,2992547.0
1031,ALB,Population,2007,2970017.0
1032,ALB,Population,2008,2947314.0
1033,ALB,Population,2009,2927519.0
1034,ALB,Population,2010,2913021.0
1035,ALB,Population,2011,2905195.0
1036,ALB,Population,2012,2900401.0
1037,ALB,Population,2013,2895092.0
1038,ALB,Population,2014,2889104.0
1039,ALB,Population,2015,2880703.0
1040,ALB,Population,2016,2876101.0
1041,ALB,Population,2017,2873457.0
1042,ALB,Population,2018,2866376.0
1043,ALB,Population,2019,2854191.0
1044,ALB,Population,2020,2837743.0
1045,AND,GDP,1970,859118311.597925
1046,AND,GDP,1971,899062719.904123
1047,AND,GDP,1972,972334025.377995
1048,AND,GDP,1973,1048063942.04759
1049,AND,GDP,1974,1106952451.18331
1050,AND,GDP,1975,1112954410.01345
1051,AND,GDP,1976,1149724053.6784
1052,AND,GDP,1977,1182359839.7437
1053,AND,GDP,1978,1199657766.31479
1054,AND,GDP,1979,1200156310.43362
1055,AND,GDP,1980,1226664494.18849
1056,AND,GDP,1981,1225039476.39239
1057,AND,GDP,1982,1240309117.08973
1058,AND,GDP,1983,1262264055.95792
1059,AND,GDP,1984,1284791514.60228
1060,AND,GDP,1985,1314617089.21716
1061,AND,GDP,1986,1357385813.282
1062,AND,GDP,1987,1432681662.6703
1063,AND,GDP,1988,1505667140.02062
1064,AND,GDP,1989,1578346208.47111
1065,AND,GDP,1990,1638029596.11962
1066,AND,GDP,1991,1679733887.34562
1067,AND,GDP,1992,1695342210.46359
1068,AND,GDP,1993,1677855020.20559
1069,AND,GDP,1994,1717841363.19786
1070,AND,GDP,1995,1765210866.50133
1071,AND,GDP,1996,1847288558.72479
1072,AND,GDP,1997,2014794627.07375
1073,AND,GDP,1998,2079163152.69985
1074,AND,GDP,1999,2164389691.24157
1075,AND,GDP,2000,2240757202.45755
1076,AND,GDP,2001,2422692295.39982
1077,AND,GDP,2002,2532836662.47081
1078,AND,GDP,2003,2753046641.70271
1079,AND,GDP,2004,2977025605.91611
1080,AND,GDP,2005,3137719374.5448
1081,AND,GDP,2006,3288602531.52017
1082,AND,GDP,2007,3339680716.04543
1083,AND,GDP,2008,3154021640.92742
1084,AND,GDP,2009,2986768713.36079
1085,AND,GDP,2010,2927781285.72513
1086,AND,GDP,2011,2927545020.99495
1087,AND,GDP,2012,2781915941.59078
1088,AND,GDP,2013,2683224788.58295
1089,AND,GDP,2014,2750425228.26783
1090,AND,GDP,2015,2789870187.50693
1091,AND,GDP,2016,2893365390.02848
1092,AND,GDP,2017,2903378514.30766
1093,AND,GDP,2018,2949506390.20052
1094,AND,GDP,2019,3008955096.59511
1095,AND,GDP,2020,2649303923.74954
1096,AND,Population,1960,13410.0
1097,AND,Population,1961,14378.0
1098,AND,Population,1962,15379.0
1099,AND,Population,1963,16407.0
1100,AND,Population,1964,17466.0
1101,AND,Population,1965,18542.0
1102,AND,Population,1966,19646.0
1103,AND,Population,1967,20760.0
1104,AND,Population,1968,21886.0
1105,AND,Population,1969,23053.0
1106,AND,Population,1970,24275.0
1107,AND,Population,1971,25571.0
1108,AND,Population,1972,26885.0
1109,AND,Population,1973,28232.0
1110,AND,Population,1974,29515.0
1111,AND,Population,1975,30705.0
1112,AND,Population,1976,31782.0
1113,AND,Population,1977,32769.0
1114,AND,Population,1978,33744.0
1115,AND,Population,1979,34825.0
1116,AND,Population,1980,36063.0
1117,AND,Population,1981,37498.0
1118,AND,Population,1982,39115.0
1119,AND,Population,1983,40854.0
1120,AND,Population,1984,42706.0
1121,AND,Population,1985,44593.0
1122,AND,Population,1986,46520.0
1123,AND,Population,1987,48459.0
1124,AND,Population,1988,50433.0
1125,AND,Population,1989,52452.0
1126,AND,Population,1990,54508.0
1127,AND,Population,1991,56666.0
1128,AND,Population,1992,58882.0
1129,AND,Population,1993,60974.0
1130,AND,Population,1994,62676.0
1131,AND,Population,1995,63860.0
1132,AND,Population,1996,64363.0
1133,AND,Population,1997,64318.0
1134,AND,Population,1998,64140.0
1135,AND,Population,1999,64368.0
1136,AND,Population,2000,65390.0
1137,AND,Population,2001,67344.0
1138,AND,Population,2002,70048.0
1139,AND,Population,2003,73180.0
1140,AND,Population,2004,76250.0
1141,AND,Population,2005,78871.0
1142,AND,Population,2006,80995.0
1143,AND,Population,2007,82682.0
1144,AND,Population,2008,83860.0
1145,AND,Population,2009,84461.0
1146,AND,Population,2010,84454.0
1147,AND,Population,2011,83748.0
1148,AND,Population,2012,82427.0
1149,AND,Population,2013,80770.0
1150,AND,Population,2014,79213.0
1151,AND,Population,2015,77993.0
1152,AND,Population,2016,77295.0
1153,AND,Population,2017,76997.0
1154,AND,Population,2018,77008.0
1155,AND,Population,2019,77146.0
1156,AND,Population,2020,77265.0
1157,ARB,Consumption,2000,896674579173.191
1158,ARB,Consumption,2001,924837559235.42
1159,ARB,Consumption,2002,952738315552.08
1160,ARB,Consumption,2003,989875225578.704
1161,ARB,Consumption,2004,1053936727537.25
1162,ARB,Consumption,2005,1109891577327.72
1163,ARB,Consumption,2006,1192263713907.92
1164,ARB,Consumption,2007,1287296301540.87
1165,ARB,Consumption,2008,1389489657045.22
1166,ARB,Consumption,2009,1395014296743.33
1167,ARB,Consumption,2010,1394760391710.4
1168,ARB,Consumption,2011,1490809645318.69
1169,ARB,Consumption,2012,1563611488266.72
1170,ARB,Consumption,2013,1636760054490.95
1171,ARB,Consumption,2014,1732708006492.36
1172,ARB,Consumption,2015,1715606531449.71
1173,ARB,Consumption,2016,1713503801887.62
1174,ARB,Consumption,2017,1777592301914.18
1175,ARB,Consumption,2018,1821258266415.16
1176,ARB,Consumption,2019,1871492628103.61
1177,ARB,Consumption,2020,1841774707922.86
1178,ARB,Exports,2001,557666725233.827
1179,ARB,Exports,2002,548243067022.081
1180,ARB,Exports,2003,627499833072.947
1181,ARB,Exports,2004,696658949693.879
1182,ARB,Exports,2005,759836590971.084
1183,ARB,Exports,2006,807963095185.675
1184,ARB,Exports,2007,851641957896.987
1185,ARB,Exports,2008,902695674593.913
1186,ARB,Exports,2009,841218157061.985
1187,ARB,Exports,2010,885221308971.44
1188,ARB,Exports,2011,915877399591.204
1189,ARB,Exports,2012,1006795094807.71
1190,ARB,Exports,2013,1020824511416.25
1191,ARB,Exports,2014,1011239363773.78
1192,ARB,Exports,2015,1041111403554.27
1193,ARB,Exports,2016,1063628656461.25
1194,ARB,Exports,2017,1092944531009.66
1195,ARB,Exports,2018,1193392608412.76
1196,ARB,Exports,2019,1160455954225.9
1197,ARB,GDP,1975,550301873320.425
1198,ARB,GDP,1976,636880375951.387
1199,ARB,GDP,1977,688687979613.739
1200,ARB,GDP,1978,685233242451.258
1201,ARB,GDP,1979,762351034823.286
1202,ARB,GDP,1980,832029276533.14
1203,ARB,GDP,1981,859770703952.105
1204,ARB,GDP,1982,786655807147.928
1205,ARB,GDP,1983,736692724671.457
1206,ARB,GDP,1984,747136673056.179
1207,ARB,GDP,1985,732468304359.086
1208,ARB,GDP,1986,765395207581.872
1209,ARB,GDP,1987,763108517545.503
1210,ARB,GDP,1988,808201293483.846
1211,ARB,GDP,1989,824893254648.782
1212,ARB,GDP,1990,926958107665.139
1213,ARB,GDP,1991,948621940703.23
1214,ARB,GDP,1992,997601074557.751
1215,ARB,GDP,1993,1028941593430.55
1216,ARB,GDP,1994,1063130976177.4
1217,ARB,GDP,1995,1094919041569.59
1218,ARB,GDP,1996,1146310460068.4
1219,ARB,GDP,1997,1195866539801.71
1220,ARB,GDP,1998,1257432528221.68
1221,ARB,GDP,1999,1280187978522.13
1222,ARB,GDP,2000,1364673792994.67
1223,ARB,GDP,2001,1387665961545.75
1224,ARB,GDP,2002,1396062958479.53
1225,ARB,GDP,2003,1461867253559.07
1226,ARB,GDP,2004,1593496042689.29
1227,ARB,GDP,2005,1679783873884.15
1228,ARB,GDP,2006,1781675531751.16
1229,ARB,GDP,2007,1862281278151.44
1230,ARB,GDP,2008,1969809311815.81
1231,ARB,GDP,2009,1982476624054.01
1232,ARB,GDP,2010,2077172086641.65
1233,ARB,GDP,2011,2156245406475.69
1234,ARB,GDP,2012,2264960921013.91
1235,ARB,GDP,2013,2332118132273.69
1236,ARB,GDP,2014,2391772244181.87
1237,ARB,GDP,2015,2463579840358.43
